game_id,home_club_id,away_club_id,home_club_total_shots,away_club_total_shots,home_club_shots_off_target,away_club_shots_off_target,home_club_shots_saved,away_club_shots_saved,home_club_corners,away_club_corners,home_club_free_kicks,away_club_free_kicks,home_club_fouls,away_club_fouls,home_club_offsides,away_club_offsides
3210043,1050,237,10.0,15.0,3.0,8.0,4.0,3.0,2.0,6.0,9.0,14.0,16.0,10.0,2.0,1.0
3210017,940,1050,4.0,15.0,2.0,6.0,3.0,0.0,2.0,8.0,20.0,5.0,5.0,20.0,1.0,1.0
3219244,29,762,17.0,7.0,7.0,2.0,1.0,6.0,6.0,4.0,10.0,11.0,13.0,10.0,1.0,0.0
3219236,350,281,4.0,18.0,2.0,8.0,4.0,1.0,5.0,13.0,13.0,12.0,12.0,13.0,4.0,1.0
3219218,631,985,17.0,9.0,6.0,4.0,1.0,1.0,9.0,8.0,11.0,9.0,11.0,11.0,2.0,0.0
3219212,543,1123,19.0,6.0,9.0,1.0,4.0,3.0,4.0,1.0,6.0,11.0,11.0,6.0,1.0,0.0
3219200,1010,1123,9.0,12.0,5.0,6.0,2.0,2.0,4.0,3.0,15.0,11.0,11.0,15.0,0.0,0.0
3219182,873,762,18.0,8.0,7.0,3.0,2.0,8.0,7.0,5.0,10.0,14.0,15.0,11.0,0.0,3.0
3219179,405,543,11.0,9.0,8.0,6.0,1.0,1.0,2.0,2.0,13.0,16.0,16.0,16.0,0.0,2.0
3219174,989,762,12.0,12.0,6.0,4.0,3.0,0.0,6.0,3.0,10.0,11.0,11.0,10.0,2.0,1.0
3219130,281,11,20.0,3.0,5.0,3.0,0.0,9.0,5.0,2.0,7.0,9.0,9.0,7.0,1.0,5.0
3219126,379,1010,10.0,14.0,2.0,6.0,2.0,1.0,9.0,3.0,11.0,11.0,11.0,11.0,1.0,2.0
3229231,276,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229229,430,410,16.0,8.0,5.0,6.0,1.0,3.0,12.0,3.0,10.0,9.0,9.0,11.0,0.0,0.0
3219426,1010,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219400,11,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219399,180,631,10.0,13.0,6.0,4.0,3.0,1.0,3.0,4.0,15.0,7.0,8.0,15.0,1.0,0.0
3219385,11,873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219369,631,873,23.0,3.0,10.0,1.0,1.0,3.0,7.0,0.0,17.0,9.0,9.0,17.0,0.0,0.0
3219281,985,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3219266,989,1010,10.0,18.0,7.0,6.0,2.0,1.0,5.0,5.0,13.0,3.0,3.0,13.0,0.0,5.0
3219261,281,873,25.0,5.0,10.0,1.0,2.0,4.0,14.0,2.0,6.0,9.0,9.0,7.0,0.0,1.0
3229499,506,398,19.0,10.0,5.0,3.0,2.0,5.0,4.0,7.0,14.0,17.0,18.0,15.0,1.0,1.0
3229480,6195,5,16.0,5.0,6.0,1.0,1.0,5.0,7.0,2.0,15.0,9.0,9.0,18.0,3.0,0.0
3229465,506,416,22.0,18.0,9.0,8.0,5.0,4.0,5.0,8.0,8.0,8.0,10.0,9.0,3.0,2.0
3229451,800,6195,9.0,15.0,4.0,7.0,7.0,1.0,5.0,5.0,13.0,17.0,17.0,14.0,0.0,2.0
3229393,416,1038,6.0,15.0,0.0,3.0,2.0,1.0,2.0,3.0,19.0,14.0,16.0,19.0,5.0,3.0
3229368,46,1390,18.0,13.0,9.0,7.0,1.0,4.0,4.0,6.0,10.0,9.0,10.0,10.0,5.0,1.0
3229344,12,416,30.0,12.0,19.0,5.0,4.0,7.0,14.0,3.0,20.0,10.0,11.0,23.0,3.0,3.0
3229310,1005,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229306,800,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3229279,506,5,13.0,13.0,7.0,3.0,7.0,4.0,5.0,5.0,10.0,12.0,13.0,10.0,4.0,0.0
3291990,683,11,10.0,12.0,5.0,6.0,2.0,3.0,6.0,3.0,12.0,9.0,11.0,14.0,2.0,2.0
3291938,31,13,34.0,10.0,16.0,4.0,3.0,9.0,16.0,3.0,15.0,16.0,17.0,17.0,2.0,4.0
3252514,449,3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252493,398,371,15.0,12.0,5.0,4.0,2.0,6.0,8.0,5.0,9.0,9.0,9.0,9.0,4.0,2.0
3252490,16704,449,9.0,9.0,2.0,2.0,4.0,3.0,8.0,3.0,12.0,15.0,15.0,12.0,2.0,1.0
3252461,1090,985,12.0,6.0,5.0,3.0,0.0,4.0,10.0,1.0,8.0,7.0,8.0,8.0,1.0,3.0
3252422,273,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252419,3709,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252237,46,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3252233,1082,610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394866,1082,244,23.0,3.0,7.0,1.0,1.0,6.0,11.0,1.0,7.0,11.0,12.0,7.0,1.0,0.0
3394861,969,1158,10.0,14.0,3.0,5.0,5.0,3.0,5.0,3.0,15.0,17.0,17.0,15.0,1.0,0.0
3394772,273,1082,11.0,9.0,5.0,4.0,3.0,2.0,2.0,2.0,14.0,12.0,12.0,15.0,0.0,4.0
3394765,618,1041,3.0,18.0,3.0,3.0,7.0,0.0,1.0,8.0,9.0,12.0,13.0,9.0,2.0,1.0
3394714,347,826,12.0,17.0,6.0,6.0,3.0,2.0,8.0,4.0,8.0,14.0,17.0,8.0,0.0,1.0
3394705,1421,995,13.0,18.0,6.0,5.0,5.0,1.0,3.0,6.0,10.0,11.0,13.0,13.0,4.0,0.0
3394704,1160,417,15.0,14.0,9.0,6.0,4.0,4.0,4.0,5.0,10.0,7.0,8.0,10.0,1.0,0.0
3394671,995,347,18.0,11.0,8.0,2.0,3.0,4.0,6.0,2.0,14.0,17.0,18.0,15.0,2.0,2.0
3394643,162,40,17.0,5.0,5.0,1.0,0.0,2.0,10.0,4.0,11.0,9.0,10.0,12.0,2.0,1.0
3394597,273,162,14.0,14.0,6.0,6.0,1.0,1.0,9.0,10.0,11.0,10.0,11.0,11.0,0.0,3.0
3412956,16,33,18.0,3.0,6.0,1.0,0.0,4.0,7.0,2.0,14.0,5.0,5.0,14.0,0.0,3.0
3412951,3,23826,5.0,25.0,2.0,12.0,6.0,1.0,0.0,8.0,15.0,9.0,9.0,16.0,0.0,0.0
3412935,39,27,6.0,15.0,1.0,6.0,3.0,2.0,2.0,3.0,14.0,12.0,12.0,15.0,2.0,1.0
3412906,33,86,17.0,17.0,3.0,6.0,4.0,3.0,8.0,3.0,13.0,20.0,20.0,14.0,2.0,3.0
3412880,3,33,21.0,6.0,5.0,4.0,0.0,9.0,8.0,4.0,10.0,14.0,14.0,12.0,3.0,0.0
3394963,162,1041,12.0,17.0,6.0,9.0,2.0,2.0,5.0,5.0,15.0,23.0,23.0,16.0,2.0,3.0
3394948,1421,244,10.0,11.0,3.0,2.0,3.0,0.0,5.0,2.0,2.0,9.0,9.0,2.0,2.0,2.0
3394937,40,162,7.0,13.0,3.0,4.0,3.0,2.0,4.0,5.0,11.0,13.0,13.0,11.0,1.0,2.0
3394918,1420,969,14.0,8.0,5.0,5.0,2.0,3.0,4.0,0.0,9.0,13.0,15.0,9.0,1.0,1.0
3394905,995,1158,8.0,15.0,4.0,6.0,2.0,2.0,2.0,7.0,7.0,11.0,11.0,8.0,0.0,1.0
3418670,1041,27,9.0,19.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,12.0,12.0,8.0,1.0,3.0
3413178,167,89,8.0,9.0,3.0,3.0,4.0,2.0,2.0,3.0,20.0,12.0,13.0,21.0,0.0,2.0
3413177,39,23826,9.0,13.0,4.0,4.0,3.0,1.0,3.0,9.0,16.0,10.0,13.0,16.0,2.0,0.0
3413176,33,27,13.0,31.0,9.0,13.0,9.0,3.0,3.0,7.0,8.0,5.0,5.0,9.0,2.0,1.0
3413163,16,167,14.0,6.0,4.0,3.0,0.0,3.0,10.0,1.0,11.0,12.0,12.0,12.0,1.0,0.0
3413162,27,533,15.0,16.0,4.0,6.0,4.0,5.0,10.0,4.0,8.0,10.0,11.0,8.0,5.0,3.0
3413088,39,86,8.0,13.0,7.0,3.0,6.0,1.0,2.0,5.0,10.0,13.0,15.0,11.0,0.0,0.0
3413060,89,27,12.0,12.0,5.0,3.0,4.0,4.0,4.0,7.0,8.0,16.0,17.0,8.0,2.0,0.0
3413012,60,39,20.0,20.0,8.0,10.0,5.0,5.0,9.0,4.0,13.0,6.0,6.0,13.0,1.0,1.0
3412971,39,44,16.0,7.0,5.0,2.0,4.0,8.0,6.0,4.0,13.0,17.0,18.0,13.0,2.0,1.0
3421839,762,1003,7.0,9.0,3.0,5.0,1.0,1.0,3.0,6.0,11.0,10.0,10.0,11.0,3.0,3.0
3421781,984,873,9.0,18.0,4.0,5.0,2.0,3.0,4.0,6.0,16.0,10.0,10.0,16.0,2.0,3.0
3421770,180,985,10.0,15.0,3.0,5.0,3.0,3.0,5.0,9.0,12.0,11.0,12.0,12.0,0.0,0.0
3421767,29,399,15.0,23.0,6.0,11.0,5.0,8.0,4.0,2.0,14.0,8.0,8.0,14.0,2.0,6.0
3421762,543,180,20.0,7.0,5.0,3.0,1.0,8.0,7.0,4.0,14.0,14.0,14.0,14.0,2.0,1.0
3421738,985,11,8.0,7.0,3.0,5.0,1.0,3.0,6.0,3.0,12.0,11.0,12.0,12.0,4.0,0.0
3421727,931,873,16.0,14.0,9.0,3.0,8.0,2.0,4.0,4.0,11.0,11.0,11.0,11.0,1.0,2.0
3421723,11,1003,12.0,6.0,4.0,3.0,1.0,4.0,9.0,3.0,9.0,13.0,13.0,9.0,1.0,0.0
3421719,762,985,7.0,28.0,2.0,6.0,8.0,4.0,0.0,7.0,12.0,9.0,9.0,12.0,0.0,2.0
3421711,180,984,13.0,5.0,5.0,1.0,3.0,6.0,5.0,1.0,10.0,17.0,19.0,10.0,1.0,1.0
3429846,985,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429837,1003,762,25.0,14.0,7.0,4.0,2.0,7.0,9.0,6.0,9.0,11.0,12.0,9.0,2.0,1.0
3429786,29,873,15.0,13.0,7.0,4.0,5.0,6.0,3.0,4.0,9.0,10.0,10.0,10.0,2.0,1.0
3429782,379,11,15.0,16.0,7.0,4.0,5.0,2.0,3.0,5.0,8.0,15.0,18.0,8.0,1.0,0.0
3429776,931,399,13.0,13.0,4.0,7.0,2.0,5.0,13.0,7.0,12.0,13.0,13.0,12.0,1.0,4.0
3429749,762,543,19.0,14.0,6.0,7.0,3.0,5.0,3.0,5.0,13.0,10.0,11.0,13.0,2.0,0.0
3429732,379,350,13.0,8.0,3.0,2.0,5.0,6.0,7.0,7.0,12.0,11.0,11.0,12.0,1.0,1.0
3429727,29,931,7.0,12.0,3.0,6.0,1.0,2.0,5.0,4.0,16.0,7.0,7.0,16.0,3.0,2.0
3429697,29,762,11.0,13.0,6.0,5.0,1.0,3.0,7.0,12.0,5.0,13.0,13.0,6.0,4.0,0.0
3429687,984,281,4.0,18.0,2.0,4.0,2.0,1.0,3.0,8.0,7.0,8.0,8.0,8.0,0.0,1.0
3432157,2503,2423,13.0,7.0,4.0,4.0,1.0,4.0,3.0,4.0,25.0,16.0,18.0,27.0,2.0,0.0
3432100,979,2425,9.0,13.0,4.0,7.0,2.0,1.0,7.0,5.0,14.0,11.0,12.0,15.0,3.0,2.0
3432080,2423,982,16.0,10.0,6.0,4.0,2.0,3.0,3.0,3.0,19.0,17.0,17.0,19.0,0.0,4.0
3432058,294,2503,17.0,3.0,7.0,3.0,0.0,5.0,13.0,3.0,7.0,12.0,12.0,7.0,5.0,0.0
3432040,3329,2457,6.0,15.0,5.0,9.0,2.0,0.0,4.0,5.0,21.0,13.0,14.0,21.0,1.0,0.0
3432018,2995,7179,9.0,8.0,5.0,4.0,2.0,1.0,3.0,3.0,14.0,20.0,23.0,14.0,3.0,3.0
3431975,982,2457,18.0,7.0,7.0,3.0,2.0,4.0,7.0,2.0,15.0,8.0,9.0,16.0,1.0,1.0
3431918,16795,1108,10.0,5.0,5.0,0.0,2.0,1.0,4.0,4.0,12.0,7.0,9.0,12.0,5.0,0.0
3431915,150,366,16.0,9.0,6.0,3.0,2.0,4.0,5.0,3.0,9.0,16.0,18.0,10.0,1.0,4.0
3429866,399,984,17.0,14.0,3.0,6.0,4.0,6.0,8.0,3.0,11.0,12.0,12.0,12.0,3.0,3.0
3433461,430,5,7.0,13.0,5.0,7.0,0.0,0.0,8.0,8.0,10.0,6.0,6.0,11.0,1.0,1.0
3433429,430,12,7.0,12.0,3.0,4.0,4.0,2.0,2.0,3.0,15.0,9.0,9.0,15.0,1.0,4.0
3433370,5,800,14.0,18.0,4.0,7.0,4.0,2.0,5.0,7.0,12.0,11.0,11.0,14.0,3.0,1.0
3433285,800,430,20.0,4.0,3.0,2.0,2.0,4.0,11.0,2.0,13.0,16.0,17.0,13.0,3.0,0.0
3433258,506,1390,24.0,4.0,10.0,3.0,0.0,5.0,9.0,1.0,6.0,11.0,11.0,6.0,2.0,1.0
3433254,416,4083,4.0,8.0,1.0,4.0,2.0,0.0,6.0,3.0,14.0,12.0,15.0,16.0,2.0,2.0
3433248,1390,1038,13.0,5.0,5.0,2.0,1.0,3.0,2.0,6.0,16.0,11.0,12.0,16.0,4.0,5.0
3433230,506,276,22.0,6.0,8.0,3.0,1.0,5.0,6.0,3.0,17.0,13.0,14.0,19.0,4.0,3.0
3433186,430,416,15.0,6.0,5.0,1.0,3.0,5.0,4.0,1.0,19.0,17.0,17.0,20.0,6.0,1.0
3432161,2420,294,10.0,19.0,2.0,6.0,6.0,6.0,7.0,4.0,14.0,19.0,19.0,15.0,2.0,0.0
3451157,13,3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451129,621,1049,11.0,15.0,6.0,9.0,1.0,2.0,6.0,6.0,8.0,10.0,10.0,8.0,2.0,1.0
3451099,1050,16795,8.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,11.0,11.0,11.0,11.0,2.0,2.0
3451062,131,1533,16.0,9.0,9.0,2.0,2.0,4.0,5.0,7.0,15.0,6.0,6.0,15.0,6.0,0.0
3451052,3709,940,6.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,15.0,15.0,17.0,16.0,2.0,2.0
3450972,2687,1050,5.0,7.0,4.0,3.0,2.0,0.0,0.0,5.0,6.0,14.0,15.0,7.0,1.0,3.0
3433545,252,800,10.0,12.0,3.0,3.0,2.0,3.0,2.0,4.0,7.0,11.0,13.0,8.0,0.0,1.0
3433494,1038,276,12.0,19.0,4.0,7.0,4.0,2.0,5.0,7.0,14.0,15.0,16.0,14.0,1.0,4.0
3433477,46,1390,15.0,7.0,5.0,1.0,1.0,6.0,5.0,0.0,12.0,9.0,10.0,12.0,2.0,1.0
3433475,430,800,10.0,15.0,5.0,5.0,5.0,0.0,0.0,6.0,13.0,13.0,15.0,13.0,2.0,2.0
3538212,12,610,7.0,10.0,3.0,5.0,2.0,2.0,2.0,6.0,11.0,13.0,13.0,13.0,1.0,3.0
3496453,131,583,12.0,16.0,4.0,4.0,4.0,3.0,4.0,7.0,16.0,11.0,11.0,16.0,1.0,0.0
3461805,18,46,10.0,15.0,3.0,3.0,1.0,3.0,3.0,5.0,13.0,13.0,14.0,13.0,1.0,2.0
3461758,631,273,8.0,7.0,3.0,4.0,2.0,1.0,2.0,3.0,6.0,10.0,11.0,8.0,4.0,3.0
3451448,150,16795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451445,131,13,12.0,11.0,4.0,2.0,6.0,7.0,5.0,7.0,24.0,11.0,13.0,26.0,3.0,3.0
3451405,131,3709,9.0,5.0,3.0,4.0,0.0,2.0,3.0,1.0,15.0,8.0,8.0,15.0,1.0,1.0
3451396,3709,2687,19.0,8.0,9.0,4.0,3.0,3.0,10.0,4.0,12.0,9.0,10.0,13.0,2.0,2.0
3451378,150,3368,15.0,7.0,6.0,4.0,1.0,4.0,4.0,1.0,10.0,14.0,14.0,10.0,3.0,4.0
3451176,2687,150,5.0,9.0,1.0,3.0,3.0,3.0,3.0,7.0,12.0,9.0,9.0,13.0,2.0,1.0
3588544,27,89,16.0,10.0,6.0,5.0,4.0,2.0,3.0,2.0,7.0,8.0,8.0,7.0,0.0,2.0
3588512,39,16,11.0,11.0,7.0,4.0,3.0,1.0,5.0,5.0,10.0,18.0,18.0,10.0,1.0,2.0
3588468,60,39,17.0,20.0,8.0,11.0,4.0,5.0,7.0,3.0,15.0,14.0,14.0,15.0,0.0,3.0
3588459,167,89,14.0,14.0,4.0,6.0,4.0,5.0,4.0,6.0,15.0,7.0,7.0,16.0,2.0,3.0
3588418,16,60,20.0,5.0,9.0,1.0,3.0,2.0,9.0,2.0,7.0,8.0,8.0,8.0,1.0,1.0
3588405,533,167,13.0,10.0,4.0,6.0,2.0,2.0,2.0,4.0,7.0,13.0,17.0,7.0,2.0,2.0
3588352,3,167,14.0,12.0,6.0,5.0,2.0,3.0,9.0,4.0,13.0,11.0,11.0,15.0,2.0,2.0
3588241,89,82,5.0,13.0,2.0,6.0,4.0,1.0,3.0,3.0,15.0,7.0,7.0,16.0,0.0,0.0
3588212,24,3,10.0,14.0,2.0,8.0,1.0,2.0,7.0,6.0,17.0,11.0,11.0,19.0,3.0,1.0
3583476,1148,11,8.0,22.0,5.0,14.0,4.0,1.0,2.0,5.0,7.0,12.0,12.0,8.0,1.0,1.0
3589122,347,273,9.0,21.0,4.0,8.0,6.0,2.0,4.0,10.0,9.0,13.0,14.0,9.0,2.0,2.0
3589097,40,273,10.0,18.0,5.0,8.0,7.0,2.0,8.0,6.0,20.0,5.0,6.0,20.0,3.0,2.0
3588835,995,1041,18.0,12.0,9.0,5.0,4.0,5.0,6.0,6.0,11.0,6.0,7.0,11.0,2.0,1.0
3588832,826,1158,19.0,15.0,7.0,5.0,5.0,7.0,8.0,4.0,10.0,10.0,10.0,10.0,1.0,0.0
3588816,1041,3524,21.0,17.0,10.0,7.0,3.0,6.0,5.0,8.0,6.0,8.0,10.0,6.0,0.0,0.0
3588814,40,1420,14.0,6.0,4.0,3.0,2.0,5.0,3.0,3.0,4.0,19.0,19.0,5.0,1.0,1.0
3588767,162,995,15.0,5.0,9.0,3.0,0.0,1.0,5.0,2.0,14.0,6.0,6.0,14.0,1.0,0.0
3588632,167,3,12.0,17.0,6.0,8.0,3.0,4.0,5.0,7.0,12.0,13.0,14.0,14.0,1.0,3.0
3588592,18,3,17.0,17.0,7.0,7.0,3.0,4.0,5.0,5.0,18.0,15.0,15.0,19.0,1.0,3.0
3588588,65,18,10.0,17.0,8.0,6.0,4.0,1.0,3.0,5.0,8.0,12.0,12.0,8.0,3.0,2.0
3589603,1158,1095,16.0,8.0,6.0,3.0,2.0,5.0,6.0,4.0,10.0,17.0,18.0,10.0,0.0,0.0
3589583,347,1420,7.0,11.0,4.0,7.0,4.0,1.0,1.0,4.0,15.0,16.0,17.0,18.0,2.0,0.0
3589576,347,1041,15.0,17.0,6.0,8.0,3.0,4.0,3.0,7.0,8.0,18.0,19.0,8.0,1.0,1.0
3589570,1095,1082,9.0,10.0,3.0,6.0,1.0,2.0,1.0,4.0,13.0,8.0,9.0,13.0,2.0,0.0
3589556,417,1095,18.0,9.0,9.0,3.0,3.0,2.0,7.0,3.0,9.0,18.0,18.0,11.0,1.0,4.0
3589403,995,583,13.0,16.0,5.0,4.0,8.0,4.0,5.0,7.0,8.0,15.0,16.0,10.0,1.0,1.0
3589362,244,1420,18.0,4.0,7.0,1.0,0.0,3.0,6.0,2.0,13.0,12.0,13.0,13.0,5.0,6.0
3589307,162,273,11.0,16.0,5.0,5.0,5.0,1.0,7.0,5.0,8.0,9.0,11.0,9.0,3.0,0.0
3589256,1420,162,9.0,14.0,5.0,3.0,5.0,3.0,4.0,4.0,16.0,11.0,13.0,18.0,3.0,5.0
3589130,244,583,15.0,10.0,9.0,3.0,4.0,1.0,4.0,5.0,8.0,7.0,7.0,8.0,4.0,4.0
3592185,405,1123,21.0,9.0,8.0,6.0,3.0,4.0,2.0,3.0,8.0,16.0,16.0,8.0,3.0,0.0
3592178,405,31,9.0,17.0,5.0,8.0,3.0,3.0,2.0,3.0,12.0,9.0,10.0,12.0,3.0,2.0
3592171,1148,281,6.0,12.0,2.0,5.0,2.0,3.0,3.0,5.0,10.0,12.0,12.0,10.0,0.0,3.0
3592155,11,1003,21.0,6.0,4.0,1.0,3.0,5.0,2.0,6.0,9.0,7.0,8.0,10.0,2.0,0.0
3592114,31,1148,27.0,6.0,8.0,3.0,1.0,10.0,9.0,0.0,5.0,6.0,6.0,6.0,2.0,7.0
3592105,399,985,16.0,15.0,6.0,2.0,5.0,4.0,3.0,3.0,18.0,13.0,13.0,19.0,4.0,2.0
3592027,1003,281,6.0,25.0,3.0,7.0,7.0,2.0,5.0,8.0,10.0,4.0,4.0,11.0,2.0,4.0
3591994,31,631,23.0,6.0,11.0,1.0,2.0,6.0,12.0,3.0,3.0,12.0,13.0,4.0,0.0,2.0
3591986,399,379,15.0,20.0,4.0,9.0,5.0,4.0,5.0,7.0,5.0,10.0,10.0,6.0,2.0,0.0
3591951,11,1010,14.0,7.0,6.0,2.0,1.0,5.0,4.0,2.0,19.0,6.0,6.0,19.0,3.0,3.0
2719044,897,418,7.0,12.0,6.0,8.0,6.0,5.0,4.0,5.0,9.0,13.0,11.0,5.0,2.0,4.0
2718905,714,368,6.0,5.0,7.0,3.0,4.0,3.0,7.0,4.0,14.0,18.0,18.0,14.0,0.0,0.0
2718803,1244,681,4.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,18.0,21.0,20.0,16.0,1.0,2.0
2718740,1050,681,4.0,2.0,2.0,4.0,1.0,2.0,3.0,6.0,16.0,15.0,13.0,15.0,2.0,1.0
2704585,533,15,5.0,7.0,5.0,4.0,7.0,4.0,2.0,7.0,17.0,14.0,14.0,14.0,0.0,3.0
2704530,167,15,5.0,10.0,6.0,5.0,7.0,4.0,2.0,4.0,15.0,15.0,12.0,14.0,3.0,1.0
2698006,631,1132,6.0,0.0,5.0,2.0,0.0,3.0,9.0,5.0,12.0,6.0,6.0,10.0,0.0,2.0
2697991,29,148,7.0,5.0,3.0,2.0,4.0,6.0,5.0,6.0,13.0,15.0,10.0,13.0,5.0,0.0
3592261,1010,29,6.0,16.0,5.0,4.0,5.0,0.0,1.0,13.0,12.0,5.0,5.0,12.0,1.0,1.0
3592233,1123,11,4.0,16.0,1.0,4.0,1.0,2.0,3.0,4.0,7.0,13.0,13.0,7.0,3.0,2.0
2726545,252,749,3.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,18.0,18.0,17.0,17.0,1.0,1.0
2726537,5,6574,8.0,7.0,4.0,0.0,4.0,4.0,5.0,4.0,12.0,9.0,9.0,10.0,0.0,2.0
2726529,6195,862,5.0,2.0,7.0,1.0,2.0,3.0,4.0,2.0,12.0,12.0,12.0,11.0,0.0,1.0
2720973,2503,1301,3.0,0.0,2.0,6.0,0.0,0.0,2.0,7.0,17.0,24.0,20.0,14.0,4.0,3.0
2720919,2420,1301,1.0,3.0,8.0,7.0,4.0,1.0,10.0,3.0,26.0,15.0,14.0,24.0,1.0,2.0
2720893,8024,1465,6.0,4.0,4.0,5.0,4.0,7.0,6.0,4.0,16.0,21.0,16.0,14.0,5.0,2.0
2720859,294,336,4.0,6.0,2.0,4.0,5.0,2.0,3.0,8.0,29.0,13.0,11.0,26.0,2.0,3.0
2720823,2503,1465,2.0,0.0,4.0,3.0,0.0,2.0,2.0,3.0,15.0,13.0,13.0,12.0,0.0,3.0
2720821,8024,1301,2.0,0.0,5.0,5.0,3.0,3.0,5.0,2.0,19.0,17.0,13.0,19.0,4.0,0.0
2720786,294,1075,10.0,5.0,5.0,6.0,4.0,7.0,5.0,9.0,15.0,11.0,9.0,12.0,2.0,3.0
2872443,1010,1132,5.0,3.0,4.0,1.0,1.0,4.0,11.0,1.0,14.0,22.0,19.0,11.0,3.0,3.0
2872174,379,148,4.0,3.0,5.0,6.0,0.0,2.0,4.0,3.0,25.0,17.0,11.0,20.0,6.0,5.0
2872114,82,15,2.0,3.0,4.0,6.0,1.0,1.0,3.0,2.0,9.0,18.0,18.0,9.0,0.0,1.0
2871960,41,79,11.0,2.0,6.0,0.0,1.0,9.0,11.0,3.0,12.0,14.0,13.0,12.0,1.0,0.0
2765908,621,6574,6.0,4.0,5.0,2.0,3.0,3.0,16.0,4.0,16.0,17.0,15.0,14.0,2.0,2.0
2758738,265,3057,2.0,7.0,4.0,6.0,4.0,2.0,3.0,10.0,19.0,16.0,10.0,18.0,6.0,1.0
2754179,294,114,6.0,5.0,3.0,4.0,5.0,5.0,6.0,5.0,17.0,18.0,18.0,11.0,0.0,6.0
2735626,162,415,12.0,3.0,9.0,3.0,2.0,9.0,11.0,2.0,18.0,13.0,8.0,16.0,5.0,2.0
2726803,252,862,1.0,2.0,9.0,3.0,0.0,0.0,3.0,4.0,17.0,17.0,15.0,14.0,2.0,3.0
2726576,4083,862,10.0,5.0,1.0,6.0,5.0,8.0,4.0,5.0,22.0,21.0,19.0,20.0,2.0,2.0
2897167,410,862,6.0,4.0,8.0,5.0,2.0,5.0,5.0,4.0,12.0,12.0,11.0,10.0,1.0,2.0
2897165,1038,4171,7.0,8.0,3.0,8.0,7.0,5.0,6.0,7.0,13.0,12.0,10.0,10.0,2.0,3.0
2884526,68608,7378,6.0,5.0,2.0,5.0,7.0,6.0,4.0,5.0,21.0,17.0,12.0,19.0,5.0,2.0
2884498,294,720,2.0,2.0,3.0,4.0,1.0,2.0,7.0,3.0,20.0,20.0,19.0,15.0,1.0,5.0
2884472,7179,1301,2.0,8.0,4.0,1.0,6.0,1.0,5.0,6.0,8.0,17.0,17.0,7.0,0.0,1.0
2884426,2425,1301,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,25.0,12.0,10.0,18.0,2.0,7.0
2884411,979,720,0.0,2.0,1.0,10.0,2.0,0.0,2.0,4.0,13.0,24.0,20.0,11.0,4.0,2.0
2883741,979,7378,5.0,4.0,2.0,8.0,3.0,4.0,3.0,4.0,9.0,24.0,18.0,9.0,6.0,0.0
2883693,68608,1465,7.0,7.0,5.0,7.0,6.0,5.0,6.0,4.0,19.0,19.0,18.0,18.0,1.0,1.0
2883605,294,1075,9.0,3.0,5.0,1.0,2.0,6.0,6.0,2.0,20.0,14.0,13.0,18.0,1.0,2.0
4112970,131,368,18.0,12.0,5.0,8.0,3.0,5.0,13.0,3.0,15.0,11.0,11.0,15.0,1.0,3.0
4103510,12,749,14.0,8.0,2.0,4.0,2.0,3.0,2.0,6.0,4.0,15.0,15.0,5.0,2.0,2.0
