game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3229345,276,2,11.0,Ivan Juric,2722,0,20.0,Leonardo Semplici,Away,1
3229346,5,2,10.0,Stefano Pioli,1390,0,6.0,Rolando Maran,Away,1
3229361,12,3,4.0,Paulo Fonseca,252,1,20.0,Davide Nicola,Away,1
3229363,2722,2,19.0,Leonardo Semplici,800,1,5.0,Gian Piero Gasperini,Away,1
3229372,1005,0,17.0,Fabio Liverani,276,3,9.0,Ivan Juric,Away,0
3229379,276,1,9.0,Ivan Juric,5,1,6.0,Stefano Pioli,Away,0
3229394,6574,2,12.0,Roberto De Zerbi,2722,1,20.0,Leonardo Semplici,Away,1
3229412,130,1,8.0,Roberto D'Aversa,416,1,14.0,Moreno Longo,Away,0
3229413,1038,1,17.0,Claudio Ranieri,46,2,3.0,Antonio Conte,Away,0
3229428,506,2,1.0,Maurizio Sarri,1025,0,11.0,Siniša Mihajlović,Away,1
3229457,1025,2,9.0,Siniša Mihajlović,46,1,3.0,Antonio Conte,Away,1
3229460,276,0,8.0,Ivan Juric,19,2,19.0,Diego López,Away,0
3229519,398,5,4.0,Simone Inzaghi,276,1,9.0,Ivan Juric,Away,1
3229538,276,0,9.0,Ivan Juric,252,3,17.0,Davide Nicola,Away,0
3252148,148,2,,Mauricio Pochettino,683,2,,Pedro Martins,Away,0
3252192,15,0,,Peter Bosz,13,1,,Diego Simeone,Away,0
3252207,294,1,,Bruno Lage,1041,3,,Rudi Garcia,Away,0
3252229,46,3,,Antonio Conte,62,1,,Jindrich Trpisovsky,Away,1
3252483,543,2,,Nuno Espírito Santo,540,1,,Jan Kozak,Away,1
3252495,24,1,,Adi Hütter,3057,2,,Michel Preud'homme,Away,0
3252516,413,2,,Valérien Ismaël,195,1,,Eirik Horneland,Away,1
3252535,2790,1,,Maurizio Jacobacci,338,1,,Oleksiy Mykhaylychenko,Away,0
3252542,371,0,,Neil Lennon,7769,2,,Dan Petrescu,Away,0
3252547,279,1,,Sergiy Rebrov,31614,1,,Stanislav Genchev,Away,0
3291933,23826,1,,Julian Nagelsmann,148,0,,José Mourinho,Away,1
3291934,131,1,,Quique Setién,6195,1,,Gennaro Gattuso,Away,0
3291985,610,0,,Erik ten Hag,3709,2,,Pepe Bordalás,Away,0
3292003,190,3,,Stale Solbakken,371,1,,Neil Lennon,Away,1
3292007,1090,0,,Arne Slot,413,2,,Valérien Ismaël,Away,0
3328545,124,0,,Steven Gerrard,15,1,,Peter Bosz,Away,0
3393962,1421,2,8.0,David Guion,162,2,9.0,Niko Kovac,Away,0
3394572,1082,1,6.0,Christophe Galtier,1421,0,16.0,David Guion,Away,1
3394577,583,0,13.0,Thomas Tuchel,826,1,12.0,Franck Haise,Away,0
3394615,162,0,6.0,Niko Kovac,3911,1,11.0,Olivier Dall'Oglio,Away,0
3394640,2969,0,20.0,Stéphane Jobard,583,4,1.0,Thomas Tuchel,Away,0
3394649,1041,1,7.0,Rudi Garcia,1082,1,2.0,Christophe Galtier,Away,0
3394715,583,0,3.0,Thomas Tuchel,1082,0,1.0,Christophe Galtier,Away,0
3394750,995,1,17.0,Raymond Domenech,969,1,9.0,Michel Der Zakarian,Away,0
3394764,995,0,17.0,Raymond Domenech,347,2,8.0,Frédéric Antonetti,Away,0
3394787,969,1,11.0,Michel Der Zakarian,347,1,7.0,Frédéric Antonetti,Away,0
3394788,1420,0,9.0,Stéphane Moulin,1421,0,12.0,David Guion,Away,0
3394893,618,1,16.0,Claude Puel,1420,0,10.0,Stéphane Moulin,Away,1
3394923,40,1,15.0,Jean-Louis Gasset,618,4,13.0,Claude Puel,Away,0
3394932,667,1,14.0,Thierry Laurey,1160,1,18.0,Pascal Plancque,Away,0
3394999,40,2,12.0,Jean-Louis Gasset,1421,1,14.0,David Guion,Away,1
3412696,368,1,,Julen Lopetegui,543,0,,Nuno Espírito Santo,Away,1
3412882,10,2,15.0,Frank Kramer,79,0,9.0,Pellegrino Matarazzo,Away,1
3412888,167,3,5.0,Heiko Herrlich,89,1,14.0,Urs Fischer,Away,1
3412902,23826,1,3.0,Julian Nagelsmann,15,1,12.0,Peter Bosz,Away,0
3412908,16,0,10.0,Lucien Favre,167,2,2.0,Heiko Herrlich,Away,0
3412929,10,0,16.0,Frank Kramer,18,5,7.0,Marco Rose,Away,0
3412960,60,1,13.0,Christian Streich,89,1,12.0,Urs Fischer,Away,0
3412963,3,1,16.0,Markus Gisdol,79,1,5.0,Pellegrino Matarazzo,Away,0
3413014,16,5,2.0,Lucien Favre,44,2,13.0,Bruno Labbadia,Away,1
3413024,533,1,12.0,Sebastian Hoeneß,39,1,16.0,Jan-Moritz Lichte,Away,0
3413025,60,1,14.0,Christian Streich,167,1,8.0,Heiko Herrlich,Away,0
3413056,44,1,11.0,Bruno Labbadia,18,1,8.0,Marco Rose,Away,0
3413059,10,0,16.0,Uwe Neuhaus,60,2,14.0,Christian Streich,Away,0
3413066,23826,3,2.0,Julian Nagelsmann,60,0,8.0,Christian Streich,Away,1
3413068,167,1,13.0,Heiko Herrlich,44,2,15.0,Pál Dárdai,Away,0
3413072,82,1,5.0,Oliver Glasner,27,2,2.0,Hansi Flick,Away,0
3413074,18,3,8.0,Marco Rose,24,3,10.0,Adi Hütter,Away,0
3413083,27,2,1.0,Hansi Flick,15,1,2.0,Peter Bosz,Away,1
3413087,10,1,16.0,Uwe Neuhaus,33,0,18.0,Huub Stevens,Away,1
3413092,18,2,9.0,Marco Rose,23826,3,2.0,Julian Nagelsmann,Away,0
3413157,533,3,11.0,Sebastian Hoeneß,44,0,14.0,Bruno Labbadia,Away,1
3421017,27,1,,Hansi Flick,583,0,,Thomas Tuchel,Away,1
3421704,31,2,5.0,Jürgen Klopp,405,7,2.0,Dean Smith,Away,0
3421708,379,3,11.0,David Moyes,1003,0,3.0,Brendan Rodgers,Away,1
3421735,984,0,18.0,Slaven Bilic,931,2,17.0,Scott Parker,Away,0
3421769,1132,0,19.0,Sean Dyche,281,5,5.0,Pep Guardiola,Away,0
3421794,1132,0,17.0,Sean Dyche,405,0,9.0,Dean Smith,Away,0
3421796,762,2,14.0,Steve Bruce,399,5,13.0,Marcelo Bielsa,Away,0
3421799,873,1,12.0,Roy Hodgson,379,1,10.0,David Moyes,Away,0
3421817,985,2,2.0,Ole Gunnar Solskjaer,1003,2,6.0,Brendan Rodgers,Away,0
3421818,984,1,19.0,Sam Allardyce,31,1,1.0,Jürgen Klopp,Away,0
3421821,1237,2,16.0,Graham Potter,379,2,10.0,David Moyes,Away,0
3421828,543,0,12.0,Nuno Espírito Santo,985,1,2.0,Ole Gunnar Solskjaer,Away,0
3421830,379,0,10.0,David Moyes,180,0,9.0,Ralph Hasenhüttl,Away,0
3421836,350,0,20.0,Chris Wilder,873,2,14.0,Roy Hodgson,Away,0
3421857,180,0,10.0,Ralph Hasenhüttl,1003,2,3.0,Brendan Rodgers,Away,0
3429701,931,2,18.0,Scott Parker,984,2,19.0,Sam Allardyce,Away,0
3429706,29,2,6.0,Carlo Ancelotti,399,1,10.0,Marcelo Bielsa,Away,1
3429709,11,1,11.0,Mikel Arteta,543,2,14.0,Nuno Espírito Santo,Away,0
3429713,11,0,11.0,Mikel Arteta,405,1,9.0,Dean Smith,Away,0
3429717,281,4,1.0,Pep Guardiola,31,1,4.0,Jürgen Klopp,Away,1
3429718,29,3,8.0,Carlo Ancelotti,985,3,2.0,Ole Gunnar Solskjaer,Away,0
3429746,405,1,9.0,Dean Smith,399,0,11.0,Marcelo Bielsa,Away,1
3429759,180,2,13.0,Ralph Hasenhüttl,350,0,20.0,Chris Wilder,Away,1
3429762,399,0,11.0,Marcelo Bielsa,379,2,4.0,David Moyes,Away,0
3429777,631,1,4.0,Thomas Tuchel,31,0,8.0,Jürgen Klopp,Away,1
3429811,873,1,14.0,Roy Hodgson,180,3,13.0,Ralph Hasenhüttl,Away,0
3429814,984,2,19.0,Sam Allardyce,405,2,10.0,Dean Smith,Away,0
3429821,631,1,4.0,Thomas Tuchel,379,0,5.0,David Moyes,Away,1
3429825,931,0,18.0,Scott Parker,631,2,4.0,Thomas Tuchel,Away,0
3429826,281,2,1.0,Pep Guardiola,873,0,14.0,Roy Hodgson,Away,1
3429830,1003,1,3.0,Brendan Rodgers,180,1,13.0,Ralph Hasenhüttl,Away,0
3429834,985,3,2.0,Ole Gunnar Solskjaer,405,1,11.0,Dean Smith,Away,1
3429848,11,1,9.0,Mikel Arteta,631,0,4.0,Thomas Tuchel,Away,1
3429855,1003,1,5.0,Brendan Rodgers,631,2,3.0,Thomas Tuchel,Away,0
3429867,148,4,7.0,Ryan Mason,1003,2,5.0,Brendan Rodgers,Away,1
3429870,1132,0,17.0,Sean Dyche,350,1,20.0,Paul Heckingbottom,Away,0
3431914,131,3,1.0,Ronald Koeman,621,2,19.0,Marcelino,Away,1
3431928,621,2,13.0,Gaizka Garitano,1533,1,18.0,José Luis Mendilibar,Away,1
3431933,681,3,7.0,Imanol Alguacil,1531,0,20.0,Jorge Almirón,Away,1
3431964,2503,2,17.0,Vasco Seabra,3329,2,11.0,João Pedro Sousa,Away,0
3431999,336,4,1.0,Rúben Amorim,2420,0,9.0,João Henriques,Away,1
3432005,3329,3,9.0,João Pedro Sousa,4294,3,18.0,Sérgio Vieira,Away,0
3432013,2457,0,12.0,Petit,2424,0,11.0,Ricardo Soares,Away,0
3432025,1301,1,9.0,Lito Vidigal,979,2,5.0,Ricardo Soares,Away,0
3432053,2503,1,18.0,Jesualdo Ferreira,2420,2,6.0,João Henriques,Away,0
3432059,294,1,4.0,Jorge Jesus,979,1,7.0,Vasco Seabra,Away,0
3432075,3329,2,10.0,Ivo Vieira,2420,1,6.0,Bino,Away,1
3432083,3329,2,13.0,João Pedro Sousa,2423,1,11.0,Daniel Ramos,Away,1
3432093,7378,1,15.0,Paulo Sérgio,1075,2,3.0,Carlos Carvalhal,Away,0
3432105,982,0,12.0,Luís Freire,720,2,3.0,Sérgio Conceição,Away,0
3432113,2457,3,9.0,Petit,7179,1,11.0,Pako Ayestarán,Away,1
3432116,2457,0,10.0,Petit,2425,0,9.0,Miguel Cardoso,Away,0
3432126,2457,1,14.0,Petit,1075,1,4.0,Carlos Carvalhal,Away,0
3432158,1301,1,18.0,Milton Mendes,4294,2,15.0,Sérgio Vieira,Away,0
3432179,2420,0,6.0,Bino,7378,3,9.0,Paulo Sérgio,Away,0
3432208,979,0,8.0,Vasco Seabra,2423,0,7.0,Daniel Ramos,Away,0
3432234,979,0,8.0,Vasco Seabra,2420,2,6.0,Bino,Away,0
3433212,276,0,7.0,Ivan Juric,130,1,17.0,Fabio Liverani,Away,0
3433215,6574,4,2.0,Roberto De Zerbi,1025,3,17.0,Siniša Mihajlović,Away,1
3433233,3522,2,14.0,Vincenzo Italiano,130,2,15.0,Fabio Liverani,Away,0
3433236,800,2,5.0,Gian Piero Gasperini,4083,1,20.0,Giovanni Stroppa,Away,1
3433243,5,2,1.0,Stefano Pioli,410,1,19.0,Luca Gotti,Away,1
3433265,276,2,7.0,Ivan Juric,800,0,8.0,Gian Piero Gasperini,Away,1
3433276,252,1,19.0,Rolando Maran,430,1,17.0,Cesare Prandelli,Away,0
3433281,5,2,1.0,Stefano Pioli,1038,1,14.0,Claudio Ranieri,Away,1
3433294,410,3,10.0,Luca Gotti,416,2,18.0,Marco Giampaolo,Away,1
3433298,6195,0,4.0,Gennaro Gattuso,46,1,2.0,Antonio Conte,Away,0
3433303,4083,0,20.0,Giovanni Stroppa,410,0,10.0,Luca Gotti,Away,0
3433334,276,1,8.0,Ivan Juric,3522,0,19.0,Vincenzo Italiano,Away,1
3433363,130,1,19.0,Roberto D'Aversa,6574,1,8.0,Roberto De Zerbi,Away,0
3433372,3522,3,14.0,Vincenzo Italiano,12,4,4.0,Paulo Fonseca,Away,0
3433392,3522,2,16.0,Vincenzo Italiano,6574,1,8.0,Roberto De Zerbi,Away,1
3433393,416,3,17.0,Davide Nicola,800,3,7.0,Gian Piero Gasperini,Away,0
3433408,6195,2,7.0,Gennaro Gattuso,800,4,5.0,Gian Piero Gasperini,Away,0
3433442,130,3,19.0,Roberto D'Aversa,430,3,15.0,Cesare Prandelli,Away,0
3433500,398,2,6.0,Simone Inzaghi,6195,5,5.0,Gennaro Gattuso,Away,0
3433505,1025,0,12.0,Siniša Mihajlović,800,5,2.0,Gian Piero Gasperini,Away,0
3433520,46,2,1.0,Antonio Conte,4083,0,20.0,Serse Cosmi,Away,1
3433524,3522,1,16.0,Vincenzo Italiano,276,1,10.0,Ivan Juric,Away,0
3433537,252,2,14.0,Davide Ballardini,1025,0,12.0,Siniša Mihajlović,Away,1
3433542,3522,2,17.0,Vincenzo Italiano,1038,2,9.0,Claudio Ranieri,Away,0
3441589,1050,0,8.0,Unai Emery,13,0,5.0,Diego Simeone,Away,0
3450997,621,1,15.0,Gaizka Garitano,366,2,19.0,Sergio,Away,0
3451004,3709,0,10.0,Pepe Bordalás,1533,0,16.0,José Luis Mendilibar,Away,0
3451022,366,0,19.0,Sergio,13,2,1.0,Diego Simeone,Away,0
3451059,621,1,11.0,Gaizka Garitano,1050,1,5.0,Unai Emery,Away,0
3451086,1533,1,15.0,José Luis Mendilibar,3368,2,11.0,Paco López,Away,0
3451133,16795,2,7.0,Diego Martínez,3368,2,9.0,Paco López,Away,0
3451136,2687,1,14.0,Álvaro Cervera,681,4,6.0,Imanol Alguacil,Away,0
3451161,368,2,3.0,Julen Lopetegui,331,0,13.0,Jagoba Arrasate,Away,1
3451165,940,0,10.0,Eduardo Coudet,1049,2,12.0,Javi Gracia,Away,0
3451179,1531,1,19.0,Fran Escribá,16795,2,8.0,Diego Martínez,Away,0
3451194,1533,0,19.0,José Luis Mendilibar,2687,1,14.0,Álvaro Cervera,Away,0
3451201,1050,1,7.0,Unai Emery,1049,2,12.0,Javi Gracia,Away,0
3451206,621,0,11.0,Marcelino,940,0,10.0,Eduardo Coudet,Away,0
3451381,16795,1,8.0,Diego Martínez,1049,2,12.0,Javi Gracia,Away,0
3451403,1050,1,7.0,Unai Emery,1108,2,19.0,Javier Calleja,Away,0
3451423,5358,0,19.0,Pacheta,1108,1,16.0,Javier Calleja,Away,0
3451427,940,0,10.0,Eduardo Coudet,2687,0,13.0,Álvaro Cervera,Away,0
3451430,1531,0,17.0,Fran Escribá,331,2,11.0,Jagoba Arrasate,Away,0
3451454,3709,0,16.0,Pepe Bordalás,940,1,8.0,Eduardo Coudet,Away,0
3451480,1050,1,7.0,Unai Emery,418,2,2.0,Zinédine Zidane,Away,0
3451481,13,2,1.0,Diego Simeone,366,1,19.0,Sergio,Away,1
3461716,31,1,,Jürgen Klopp,610,0,,Erik ten Hag,Away,1
3461718,368,0,,Julen Lopetegui,631,0,,Frank Lampard,Away,0
3461738,281,3,,Pep Guardiola,244,0,,André Villas-Boas,Away,1
3461743,964,0,,Sergey Semak,16,2,,Lucien Favre,Away,0
3461784,273,0,,Julien Stéphan,16704,1,,Murad Musaev,Away,0
3461786,398,1,,Simone Inzaghi,16,1,,Lucien Favre,Away,0
3461789,131,3,,Ronald Koeman,279,0,,Sergiy Rebrov,Away,1
3461811,660,0,,Luís Castro,46,0,,Antonio Conte,Away,0
3461818,16,2,,Lucien Favre,964,1,,Sergey Semak,Away,1
3462256,7769,2,,Dan Petrescu,208,0,,Stamen Belchev,Away,1
3462278,157,0,,Wim De Decker,697,1,,Pavel Hoftych,Away,0
3462283,371,2,,Neil Lennon,1082,2,,Christophe Galtier,Away,0
3462321,1082,3,,Christophe Galtier,5,0,,Stefano Pioli,Away,1
3462336,1096,2,,Ivan Leko,413,0,,Dominik Thalhammer,Away,1
3462345,238,1,,Dariusz Zuraw,3057,2,,Philippe Montanier,Away,0
3462351,31614,0,,Stanislav Genchev,148,4,,José Mourinho,Away,0
3462363,533,0,,Sebastian Hoeneß,159,0,,Dejan Stanković,Away,0
3462366,6066,1,,,687,3,,,Away,0
3462376,12,1,,Paulo Fonseca,208,3,,Bruno Akrapovic,Away,0
3462388,10690,0,,Viktor Skrypnyk,1075,2,,Carlos Carvalhal,Away,0
3496449,27,4,,Hansi Flick,398,1,,Simone Inzaghi,Away,1
3496463,800,1,,Gian Piero Gasperini,418,3,,Zinédine Zidane,Away,0
3496474,1003,0,,Brendan Rodgers,62,0,,Jindrich Trpisovsky,Away,0
3496484,338,1,,Mircea Lucescu,2282,0,,Rik De Mil,Away,1
3496486,294,2,,Jorge Jesus,11,3,,Mikel Arteta,Away,0
3496489,62,2,,Jindrich Trpisovsky,1003,0,,Brendan Rodgers,Away,1
3534272,148,0,,José Mourinho,419,3,,Damir Krznar,Away,0
3537800,631,2,,Thomas Tuchel,720,0,,Sérgio Conceição,Away,1
3537801,583,3,,Mauricio Pochettino,27,2,,Hansi Flick,Away,1
3553251,985,2,,Ole Gunnar Solskjaer,12,3,,Paulo Fonseca,Away,0
3588149,79,0,10.0,Pellegrino Matarazzo,23826,4,6.0,Jesse Marsch,Away,0
3588199,65,1,18.0,Stefan Leitl,44,2,9.0,Pál Dárdai,Away,0
3588227,15,4,2.0,Gerardo Seoane,10,0,16.0,Frank Kramer,Away,1
3588228,65,1,18.0,Stefan Leitl,3,3,6.0,Steffen Baumgart,Away,0
3588245,10,1,17.0,Frank Kramer,167,1,16.0,Markus Weinzierl,Away,0
3588258,60,2,3.0,Christian Streich,82,0,9.0,Mark van Bommel,Away,1
3588261,18,0,12.0,Adi Hütter,44,1,10.0,Pál Dárdai,Away,0
3588274,3,0,11.0,Steffen Baumgart,16,2,2.0,Marco Rose,Away,0
3588283,60,1,3.0,Christian Streich,27,2,1.0,Julian Nagelsmann,Away,0
3588288,15,1,6.0,Gerardo Seoane,44,1,13.0,Pál Dárdai,Away,0
3588323,39,1,9.0,Bo Svensson,79,2,15.0,Pellegrino Matarazzo,Away,0
3588339,23826,1,11.0,Jesse Marsch,89,2,6.0,Urs Fischer,Away,0
3588419,44,0,13.0,Tayfun Korkut,82,0,14.0,Florian Kohfeldt,Away,0
3588436,82,0,15.0,Florian Kohfeldt,23826,2,6.0,Domenico Tedesco,Away,0
3588443,3,2,8.0,Steffen Baumgart,80,2,11.0,Thomas Reis,Away,0
3588444,39,1,10.0,Babak Keyhanfar,65,2,18.0,Stefan Leitl,Away,0
3588484,80,1,11.0,Thomas Reis,79,1,17.0,Pellegrino Matarazzo,Away,0
3588547,167,2,14.0,Markus Weinzierl,79,3,15.0,Pellegrino Matarazzo,Away,0
3588563,65,0,18.0,Stefan Leitl,24,0,9.0,Oliver Glasner,Away,0
3588569,82,0,14.0,Florian Kohfeldt,167,3,13.0,Markus Weinzierl,Away,0
3588593,80,0,12.0,Thomas Reis,60,3,5.0,Christian Streich,Away,0
3588612,79,0,16.0,Pellegrino Matarazzo,44,2,15.0,Felix Magath,Away,0
3588629,82,1,13.0,Florian Kohfeldt,79,1,16.0,Pellegrino Matarazzo,Away,0
3588771,1158,1,13.0,Christophe Pélissier,618,1,9.0,Claude Puel,Away,0
3588772,1420,2,2.0,Gérald Baticle,667,0,19.0,Julien Stéphan,Away,1
3588773,583,2,4.0,Mauricio Pochettino,1095,1,18.0,Laurent Batlles,Away,1
3588785,417,4,7.0,Christophe Galtier,1082,0,17.0,Jocelyn Gourvennec,Away,1
3588841,1420,1,2.0,Gérald Baticle,3911,1,17.0,Michel Der Zakarian,Away,0
3588847,417,2,4.0,Christophe Galtier,995,0,14.0,Antoine Kombouaré,Away,1
3588916,162,2,14.0,Niko Kovac,417,2,4.0,Christophe Galtier,Away,0
3588932,1095,1,17.0,Laurent Batlles,1041,3,8.0,Peter Bosz,Away,0
3589104,417,3,4.0,Christophe Galtier,618,0,20.0,Claude Puel,Away,1
3589120,162,0,10.0,Niko Kovac,1041,2,7.0,Peter Bosz,Away,0
3589145,1158,0,13.0,Christophe Pélissier,667,4,7.0,Julien Stéphan,Away,0
3589168,1420,1,8.0,Gérald Baticle,1082,1,12.0,Jocelyn Gourvennec,Away,0
3589200,1158,0,14.0,Christophe Pélissier,1420,1,6.0,Gérald Baticle,Away,0
3589207,969,0,10.0,Olivier Dall'Oglio,273,2,3.0,Bruno Génésio,Away,0
3589223,1420,2,7.0,Gérald Baticle,826,2,5.0,Franck Haise,Away,0
3589296,40,2,15.0,Vladimir Petkovic,1095,1,17.0,Laurent Batlles,Away,1
3589332,1082,1,8.0,Jocelyn Gourvennec,244,1,3.0,Jorge Sampaoli,Away,0
3589334,995,1,11.0,Antoine Kombouaré,417,2,2.0,Christophe Galtier,Away,0
3589419,1158,1,16.0,Christophe Pélissier,3911,0,12.0,Michel Der Zakarian,Away,1
3589425,618,1,19.0,Pascal Dupraz,583,3,1.0,Mauricio Pochettino,Away,0
3589440,244,4,2.0,Jorge Sampaoli,3911,1,13.0,Michel Der Zakarian,Away,1
3589497,1082,1,7.0,Jocelyn Gourvennec,1420,1,14.0,Gérald Baticle,Away,0
3589537,969,0,11.0,Olivier Dall'Oglio,826,2,7.0,Franck Haise,Away,0
3589569,583,3,1.0,Mauricio Pochettino,667,3,6.0,Julien Stéphan,Away,0
3589588,1421,2,12.0,Óscar García,618,1,19.0,Pascal Dupraz,Away,1
3591962,1003,1,12.0,Brendan Rodgers,1237,2,4.0,Graham Potter,Away,0
3591964,873,0,14.0,Patrick Vieira,31,3,2.0,Jürgen Klopp,Away,0
3591969,985,2,3.0,Ole Gunnar Solskjaer,379,1,8.0,David Moyes,Away,1
3591995,11,0,20.0,Mikel Arteta,281,5,7.0,Pep Guardiola,Away,0
3592008,405,1,10.0,Dean Smith,148,2,8.0,Nuno Espírito Santo,Away,0
3592019,399,0,17.0,Marcelo Bielsa,180,1,15.0,Ralph Hasenhüttl,Away,0
3592035,29,0,11.0,Rafael Benítez,281,3,2.0,Pep Guardiola,Away,0
3592041,405,1,13.0,Dean Smith,11,3,10.0,Mikel Arteta,Away,0
3592127,1237,1,11.0,Björn Hamberg,1003,1,9.0,Brendan Rodgers,Away,0
3592144,379,0,7.0,David Moyes,31,1,2.0,Jürgen Klopp,Away,0
3592149,11,3,5.0,Mikel Arteta,1010,2,19.0,Roy Hodgson,Away,1
3592150,873,2,12.0,Patrick Vieira,543,0,8.0,Bruno Lage,Away,1
3592153,873,0,12.0,Patrick Vieira,1148,0,15.0,Thomas Frank,Away,0
3592160,399,1,18.0,Jesse Marsch,11,2,4.0,Mikel Arteta,Away,0
3592194,11,0,5.0,Mikel Arteta,873,3,10.0,Patrick Vieira,Away,0
3592198,379,2,7.0,David Moyes,1003,2,9.0,Brendan Rodgers,Away,0
3592250,405,2,14.0,Steven Gerrard,281,3,1.0,Pep Guardiola,Away,0
3592253,873,0,9.0,Patrick Vieira,148,3,5.0,Antonio Conte,Away,0
3592298,1132,1,16.0,Sean Dyche,985,3,5.0,Ralf Rangnick,Away,0
3592309,762,2,19.0,Eddie Howe,180,1,13.0,Ralph Hasenhüttl,Away,1
3605197,150,2,10.0,Manuel Pellegrini,16795,1,17.0,Robert Moreno,Away,1
3605208,2687,2,14.0,Álvaro Cervera,940,1,18.0,Eduardo Coudet,Away,1
3605215,13,2,2.0,Diego Simeone,3709,1,19.0,Michel,Away,1
3605278,3709,0,20.0,Michel,150,2,7.0,Manuel Pellegrini,Away,0
3605296,3368,0,18.0,Paco López,237,1,12.0,Luis García,Away,0
3605300,418,1,1.0,Carlo Ancelotti,714,2,13.0,Vicente Moreno,Away,0
3605304,150,1,8.0,Manuel Pellegrini,1108,0,19.0,Javier Calleja,Away,1
3605313,331,2,5.0,Jagoba Arrasate,1050,1,9.0,Unai Emery,Away,1
3607523,681,2,2.0,Imanol Alguacil,940,0,16.0,Eduardo Coudet,Away,1
3607544,131,3,9.0,Sergi Barjuan,940,3,17.0,Eduardo Coudet,Away,0
3607549,13,3,4.0,Diego Simeone,1049,3,11.0,Pepe Bordalás,Away,0
3607562,16795,2,15.0,Robert Moreno,621,2,9.0,Marcelino,Away,0
3607603,237,1,15.0,Luis García,16795,4,12.0,Robert Moreno,Away,0
3607610,367,0,7.0,Andoni Iraola,13,2,4.0,Diego Simeone,Away,0
3610323,367,0,9.0,Andoni Iraola,940,2,11.0,Eduardo Coudet,Away,0
3610329,1108,1,19.0,José Luis Mendilibar,1531,3,14.0,Francisco Rodríguez,Away,0
3610361,237,1,16.0,Luis García,150,2,3.0,Manuel Pellegrini,Away,0
3610437,1108,0,19.0,José Luis Mendilibar,681,1,6.0,Imanol Alguacil,Away,0
3610560,150,0,5.0,Manuel Pellegrini,940,0,11.0,Eduardo Coudet,Away,0
3610565,681,0,6.0,Imanol Alguacil,368,0,2.0,Julen Lopetegui,Away,0
3610573,237,0,18.0,Javier Aguirre,3709,1,15.0,Quique Sánchez Flores,Away,0
3611450,940,2,11.0,Eduardo Coudet,621,0,8.0,Marcelino,Away,1
3611511,714,0,14.0,Luis Blanco,16795,0,18.0,Aitor Karanka,Away,0
3614514,506,2,12.0,Massimiliano Allegri,410,2,10.0,Luca Gotti,Away,0
3614534,46,3,3.0,Simone Inzaghi,276,1,17.0,Eusebio Di Francesco,Away,1
3614565,607,0,18.0,Paolo Zanetti,5,2,3.0,Stefano Pioli,Away,0
3614582,416,1,9.0,Ivan Juric,607,1,18.0,Paolo Zanetti,Away,0
3614583,5,3,2.0,Stefano Pioli,800,2,7.0,Gian Piero Gasperini,Away,1
3614597,46,1,3.0,Simone Inzaghi,398,3,5.0,Maurizio Sarri,Away,0
3614618,6574,2,9.0,Alessio Dionisi,506,1,7.0,Massimiliano Allegri,Away,1
3614657,3522,2,17.0,Thiago Motta,800,5,4.0,Gian Piero Gasperini,Away,0
3614660,12,2,5.0,José Mourinho,252,0,18.0,Andriy Shevchenko,Away,1
3614664,1038,2,16.0,Roberto D'Aversa,380,0,20.0,Stefano Colantuono,Away,1
3614668,430,1,9.0,Vincenzo Italiano,749,2,11.0,Aurelio Andreazzoli,Away,0
3614684,506,2,6.0,Massimiliano Allegri,380,0,20.0,Stefano Colantuono,Away,1
3614751,1025,1,11.0,Siniša Mihajlović,276,2,10.0,Igor Tudor,Away,0
3614767,6195,2,2.0,Luciano Spalletti,607,0,19.0,Paolo Zanetti,Away,1
3614789,506,3,4.0,Massimiliano Allegri,749,2,13.0,Aurelio Andreazzoli,Away,1
3614797,1390,2,17.0,Walter Mazzarri,416,1,12.0,Ivan Juric,Away,1
3614831,46,1,3.0,Simone Inzaghi,506,0,4.0,Massimiliano Allegri,Away,1
3614843,430,3,7.0,Vincenzo Italiano,6195,2,3.0,Luciano Spalletti,Away,1
3614860,607,0,20.0,Paolo Zanetti,430,1,7.0,Vincenzo Italiano,Away,0
3614868,410,2,12.0,Gabriele Cioffi,1025,2,13.0,Siniša Mihajlović,Away,0
3614879,276,2,9.0,Igor Tudor,1390,1,18.0,Walter Mazzarri,Away,1
3614881,607,1,20.0,Andrea Soncin,506,2,4.0,Massimiliano Allegri,Away,0
3614884,1025,0,13.0,Siniša Mihajlović,12,0,5.0,José Mourinho,Away,0
3614885,252,0,19.0,Alexander Blessin,1038,1,15.0,Marco Giampaolo,Away,0
3614889,506,1,4.0,Massimiliano Allegri,252,2,19.0,Alexander Blessin,Away,0
3614906,430,1,7.0,Vincenzo Italiano,1038,4,15.0,Marco Giampaolo,Away,0
3615116,800,2,4.0,Gian Piero Gasperini,1390,1,20.0,Walter Mazzarri,Away,1
3621349,3329,0,14.0,Ivo Vieira,2995,2,6.0,Jorge Simão,Away,0
3621365,2457,0,18.0,Petit,336,2,1.0,Rúben Amorim,Away,0
3621379,979,1,16.0,João Henriques,2457,1,18.0,Petit,Away,0
3621392,1301,0,12.0,Julio Velázquez,336,1,3.0,Rúben Amorim,Away,0
